x_m,y_m,w_tr_right_m,w_tr_left_m
6.988605,4.238961,0.2501,0.1500
6.938605,4.240082,0.2458,0.1500
6.888605,4.241048,0.2421,0.1500
6.838605,4.242805,0.2326,0.1500
6.788605,4.245424,0.2231,0.1500
6.738605,4.248975,0.2138,0.1500
6.688605,4.253524,0.2049,0.1500
6.638605,4.259135,0.1932,0.1500
6.588605,4.266738,0.1857,0.1500
6.538605,4.274425,0.1831,0.1500
6.487735,4.283122,0.1784,0.1500
6.436976,4.292880,0.1741,0.1500
6.386326,4.303749,0.1741,0.1500
6.335782,4.315776,0.1741,0.1500
6.285342,4.329005,0.1741,0.1500
6.235001,4.343476,0.1741,0.1500
6.183888,4.358243,0.1741,0.1500
6.132981,4.374208,0.1741,0.1500
6.082274,4.392272,0.1741,0.1500
6.031762,4.411479,0.1781,0.1500
5.981440,4.431857,0.1825,0.1500
5.930431,4.453429,0.1854,0.1500
5.879711,4.475232,0.1890,0.1500
5.828402,4.498152,0.1960,0.1500
5.777478,4.522201,0.2055,0.1500
5.726926,4.547390,0.2161,0.1500
5.676735,4.573724,0.2255,0.1500
5.626025,4.601210,0.2362,0.1500
5.575765,4.629847,0.2475,0.1500
5.525072,4.659635,0.2572,0.1500
5.474042,4.690570,0.2679,0.1500
5.422770,4.722644,0.2797,0.1500
5.371348,4.755847,0.2960,0.1500
5.320735,4.790167,0.3131,0.1500
5.270036,4.825588,0.3271,0.1500
5.219337,4.862091,0.3398,0.1500
5.169591,4.898672,0.3523,0.1500
5.119897,4.936174,0.3670,0.1500
5.070335,4.974566,0.3826,0.1500
5.020984,5.013816,0.4049,0.1500
4.972787,5.053890,0.4288,0.1500
4.925706,5.094748,0.4442,0.1500
4.878831,5.136350,0.4545,0.1500
4.832234,5.178652,0.4594,0.1500
4.785984,5.221608,0.4650,0.1500
4.740148,5.265168,0.4742,0.1500
4.695659,5.309280,0.4832,0.1500
4.651595,5.353888,0.4854,0.1500
4.608019,5.398936,0.4882,0.1500
4.564988,5.444361,0.4916,0.1500
4.522556,5.490101,0.4978,0.1500
4.481647,5.536090,0.5042,0.1500
4.441327,5.582257,0.5114,0.1500
4.401647,5.629516,0.5193,0.1500
4.362653,5.676925,0.5253,0.1500
4.324389,5.724408,0.5295,0.1500
4.286896,5.771888,0.5331,0.1500
4.250211,5.819284,0.5373,0.1500
4.214371,5.866514,0.5448,0.1500
4.180277,5.913490,0.5552,0.1500
4.146978,5.961109,0.5579,0.1500
4.114504,6.009396,0.5589,0.1500
4.082881,6.058376,0.5597,0.1500
4.052133,6.107090,0.5608,0.1500
4.022281,6.155447,0.5620,0.1500
