# converted from stack_master/maps/f/global_waypoints.json (global_traj_wpnts_iqp)
# fields_id_unused
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
3.719067831521294920e+01;9.691259484232364940e+00;-1.998203713422788130e-01;-4.785799438351339141e-01;-1.704371921828831404e-01;6.887669913421881063e+00;-4.045658881897903569e+00;1.936416524699107189e+00;8.791202180673426403e-01
3.729065325692050692e+01;9.779595324359378949e+00;-2.466165264137336333e-01;-4.958179295120332952e-01;-1.744461238738820030e-01;6.828694444363737404e+00;-3.995202915629584073e+00;1.916352240825568209e+00;9.261448469660980010e-01
3.739062819862807174e+01;9.867116545956108098e+00;-2.949543933031681386e-01;-5.134628073247213820e-01;-1.785201651595012540e-01;6.769950329011598100e+00;-3.946611662992045577e+00;1.891400988306755959e+00;9.568573607558230609e-01
3.749060314033562946e+01;9.953745674982760860e+00;-3.448376601520216633e-01;-5.315151269298845627e-01;-1.826587626481180060e-01;6.711415865179586326e+00;-3.899463994246323395e+00;1.868359148312949580e+00;9.902230498645970824e-01
3.759057808204319429e+01;1.003946508184020026e+01;-3.963039387912775102e-01;-5.499881878701482485e-01;-1.868733512855323409e-01;6.653074893938381251e+00;-3.854031683608632353e+00;1.840034517309231621e+00;1.033849489928712284e+00
3.769055302375075911e+01;1.012419201668777013e+01;-4.493526339740696041e-01;-5.688828030677641756e-01;-1.911605057156922638e-01;6.594906546611364995e+00;-3.809547508575198194e+00;1.813816799673437341e+00;1.080169047161045670e+00
3.779052796545831683e+01;1.020790577069298877e+01;-5.040213805361904997e-01;-5.882141595787437893e-01;-1.955402226470410454e-01;6.536900930741836646e+00;-3.766566859250640498e+00;1.781512340717116949e+00;1.133499639443272589e+00
3.789050290716588165e+01;1.029051843173994740e+01;-5.603049893473330823e-01;-6.079837675378141348e-01;-2.000029310925300063e-01;6.479039216886330443e+00;-3.724454011800519826e+00;1.751901197683704225e+00;1.171470672950299718e+00
3.799047784887343937e+01;1.037200554604683056e+01;-6.182408111895451031e-01;-6.282084209983640477e-01;-2.045666504275017172e-01;6.421311784091048303e+00;-3.683712202071590003e+00;1.715573437740756990e+00;1.212471476347452670e+00
3.809045279058100419e+01;1.045227425455216697e+01;-6.778187325299300792e-01;-6.488898699780127899e-01;-2.092230700134778132e-01;6.363700747455638407e+00;-3.642857287838542124e+00;1.682319220574732821e+00;1.261830516427847160e+00
3.819042773228856191e+01;1.053129548656287007e+01;-7.390752087596536013e-01;-6.700475729889960874e-01;-2.140116793413965046e-01;6.306211090121090379e+00;-3.603193246957187679e+00;1.641972823318530006e+00;1.307166596854733687e+00
3.829040267399612674e+01;1.060897181067093697e+01;-8.019951729558640885e-01;-6.916848937391706365e-01;-2.189047876565003437e-01;6.248827109427413262e+00;-3.562862383255968268e+00;1.604834248613773218e+00;1.352840709981339318e+00
3.839037761570368446e+01;1.068526862756744045e+01;-8.666136379366176090e-01;-7.138235080704764535e-01;-2.239529434970033428e-01;6.191562510817348652e+00;-3.523265534805409605e+00;1.571085869242974109e+00;1.405998114376988850e+00
3.849035255741124928e+01;1.076008340941382180e+01;-9.329097659170111356e-01;-7.364683379575449607e-01;-2.291253601040493804e-01;6.134408675042276826e+00;-3.483124870452677158e+00;1.540933430610309962e+00;1.465819042054705701e+00
3.859032749911881410e+01;1.083337576633325661e+01;-1.000916912171911255e+00;-7.596431252523818678e-01;-2.344597399243407987e-01;6.077377673031897132e+00;-3.443814436395497225e+00;1.504509904794724351e+00;1.529943765565310754e+00
3.869030244082637182e+01;1.090503824652650877e+01;-1.070607990645047414e+00;-7.833528757348542371e-01;-2.399250477688358862e-01;6.020459208864886946e+00;-3.405160586617831608e+00;1.464486674457842863e+00;1.581619770137767889e+00
3.879027738253393665e+01;1.097502373082308047e+01;-1.142013366297373711e+00;-8.076208317214250698e-01;-2.455310394161009380e-01;5.963645497789250349e+00;-3.366945061808713113e+00;1.428064556206605440e+00;1.639718108964036691e+00
3.889025232424149436e+01;1.104322052509045271e+01;-1.215099105932982315e+00;-8.324519593410402152e-01;-2.512891020093364070e-01;5.906932143738257146e+00;-3.332132186533824925e+00;1.395510105351563501e+00;1.703568596181117112e+00
3.899022726594905919e+01;1.110957444913378112e+01;-1.289891307176023405e+00;-8.578674071502438991e-01;-2.571227772439151349e-01;5.850263917850800688e+00;-3.297181080744630233e+00;1.363271680086317827e+00;1.762834103477012526e+00
3.909020220765661691e+01;1.117396946502595334e+01;-1.366347192049978343e+00;-8.838696542162360892e-01;-2.631382140355478239e-01;5.793644529638799945e+00;-3.261129141489012895e+00;1.332477986243698620e+00;1.814067612060101586e+00
3.919017714936418173e+01;1.123634501730228052e+01;-1.444488259818860865e+00;-9.104896215651967495e-01;-2.693699732247622491e-01;5.737094608263940465e+00;-3.224669363334377259e+00;1.284205765399349053e+00;1.860848334289454842e+00
3.929015209107174655e+01;1.129657971858277143e+01;-1.524262150790843151e+00;-9.377369631672052286e-01;-2.758048295956371798e-01;5.680623406011010346e+00;-3.188559459103633920e+00;1.235460503130105581e+00;1.897313276478003186e+00
3.939012703277930427e+01;1.135460518569931310e+01;-1.605684927024319641e+00;-9.656427133509732919e-01;-2.824274156748335929e-01;5.624227074790828063e+00;-3.151469984113597800e+00;1.190582882575323298e+00;1.935915957695169443e+00
3.949010197448686910e+01;1.141029599268209260e+01;-1.688694656032089680e+00;-9.942157127145385687e-01;-2.892857662335560631e-01;5.567925478389630811e+00;-3.106276528191111108e+00;1.150021683864103528e+00;1.967382910739055024e+00
3.959007691619442681e+01;1.146357433548499749e+01;-1.773298938890431442e+00;-1.023503857789089366e+00;-2.966084319750310061e-01;5.511868512875962800e+00;-3.060208114208625485e+00;1.113777586879672210e+00;1.987134464308734305e+00
3.969005185790199164e+01;1.151430966229411723e+01;-1.859427181136368512e+00;-1.053531265023221586e+00;-3.041732019708447421e-01;5.456079750844137877e+00;-3.019500733429487660e+00;1.067266944496374270e+00;2.000791795823272157e+00
3.979002679960954936e+01;1.156241375255784476e+01;-1.947077986108712855e+00;-1.084322090104879344e+00;-3.117856539933538951e-01;5.400468260063227888e+00;-2.975053532395893985e+00;1.025555839432023886e+00;2.014909381641485808e+00
3.989000174131711418e+01;1.160775145600234026e+01;-2.036163821023357023e+00;-1.115884539205615589e+00;-3.197525885594531547e-01;5.345109523760389614e+00;-2.926713169415299465e+00;9.737080091956890060e-01;2.010186703873246827e+00
3.998997668302467190e+01;1.165022805511560655e+01;-2.126674011024108246e+00;-1.148269206878995252e+00;-3.280854817673972135e-01;5.290085052622495176e+00;-2.873992423236836125e+00;9.254710759346845839e-01;2.002153239258515072e+00
4.008995162473223672e+01;1.168970439167445541e+01;-2.218507744597298714e+00;-1.181495070996311902e+00;-3.368060946081999352e-01;5.235489032938353660e+00;-2.788380824143857684e+00;8.828877038343568850e-01;2.000710823912242198e+00
4.018992656643980155e+01;1.172607252146048218e+01;-2.311637964868940909e+00;-1.215671443125499795e+00;-3.469070088553480868e-01;5.181969605595273087e+00;-2.696118378927880865e+00;8.428836129829726520e-01;1.985942661906259454e+00
4.028990150814735927e+01;1.175918316585890722e+01;-2.405956318615123823e+00;-1.250873144208151544e+00;-3.574411337401271482e-01;5.129690091786564210e+00;-2.589278379591410051e+00;7.998876566360083595e-01;1.973760158896502803e+00
4.038987644985492409e+01;1.178890809498413716e+01;-2.501416625431691187e+00;-1.287168919661007216e+00;-3.686791223926998984e-01;5.078975736075594938e+00;-2.473603796212505479e+00;7.539352888865246127e-01;1.965703651264115726e+00
4.048985139156248181e+01;1.181508874164794420e+01;-2.597885997971083327e+00;-1.324609620063684101e+00;-3.803824309866987718e-01;5.030049476593322133e+00;-2.367765222346386089e+00;7.048841415606789118e-01;1.952429301094051883e+00
4.058982633327004663e+01;1.183758865113503234e+01;-2.695304195226884136e+00;-1.363209886768216528e+00;-3.918249513432077724e-01;4.982766636800703530e+00;-2.244400751219859824e+00;6.637041397651676222e-01;1.945819230982280157e+00
4.068980127497760435e+01;1.185625048905127521e+01;-2.793501914816195697e+00;-1.402976772483189638e+00;-4.040266656254352107e-01;4.937529310117660941e+00;-2.079527811425708084e+00;6.301044989060486934e-01;1.937335374374315800e+00
4.078977621668516917e+01;1.187093384514902361e+01;-2.892399574690283082e+00;-1.444059342427316928e+00;-4.178502645233458934e-01;4.895242010852772552e+00;-1.902208284315089593e+00;5.804439593401448105e-01;1.922641020449820326e+00
4.088975115839272689e+01;1.188147084049288971e+01;-2.991798271447362989e+00;-1.486547169381882583e+00;-4.320459267584865759e-01;4.856238052251745430e+00;-1.741505806978949078e+00;5.408063121714674626e-01;1.912098514449600106e+00
4.098972610010029172e+01;1.188770904956023067e+01;-3.091589729061052783e+00;-1.530405320794304913e+00;-4.453793867117277760e-01;4.820252497231407141e+00;-1.538062637765160279e+00;5.083245192349271635e-01;1.905858799811022353e+00
4.108970104180785654e+01;1.188949744577867307e+01;-3.191528142934593415e+00;-1.575644931059828835e+00;-4.601750345146244370e-01;4.788245888836464736e+00;-1.247314926865187745e+00;4.773566360365946726e-01;1.903632596916546627e+00
4.118967598351541426e+01;1.188668288217928293e+01;-3.291488645495108223e+00;-1.622543789022591554e+00;-4.780140528528428745e-01;4.762131688409160013e+00;-9.161518911179393765e-01;4.336394512788592226e-01;1.889810617342696064e+00
4.128965092522297908e+01;1.187909913961276231e+01;-3.391142594936773502e+00;-1.671274933229225823e+00;-4.965970687458347022e-01;4.742859238258193777e+00;-6.049350104308569565e-01;3.945023178898254268e-01;1.882305998281450954e+00
4.138962586693053680e+01;1.186657204255344666e+01;-3.490370161201056032e+00;-1.721757645622356669e+00;-5.131707723190169768e-01;4.730090598405248592e+00;-2.687325608048701242e-01;3.734577061237509543e-01;1.878953021367298470e+00
4.148960080863810163e+01;1.184898983095560432e+01;-3.588721521431910144e+00;-1.773926076230806892e+00;-5.294596864368805722e-01;4.724407267046199621e+00;-1.037600392005100236e-01;3.558221395360610106e-01;1.875709394945860087e+00
4.158957575034565934e+01;1.182622208575346434e+01;-3.686076691670018057e+00;-1.827265952360661139e+00;-5.373467993025428102e-01;4.722211051740238474e+00;-8.613869573966143056e-02;3.510355333288122104e-01;1.883054399083260444e+00
4.168955069205322417e+01;1.179827847405082863e+01;-3.782010124140423368e+00;-1.881265605634497184e+00;-5.385499968000702076e-01;4.720387038687291259e+00;-8.613869573963200965e-02;3.559558677230882928e-01;1.893899477557907884e+00
4.178952563376078189e+01;1.176521818059671887e+01;-3.876344820566016480e+00;-1.934190024718158263e+00;-5.204615621705619422e-01;4.718562320541745514e+00;3.259394898227721549e-01;3.443850210557978242e-01;1.898497760365684739e+00
4.188950057546834671e+01;1.172729317868304300e+01;-3.968837136961008927e+00;-1.985365809030716910e+00;-5.026485255576155220e-01;4.725463145113582897e+00;6.895333960199977463e-01;3.562299214027698779e-01;1.912214920375360450e+00
4.198947551717591153e+01;1.168477485749774303e+01;-4.059302904256257172e+00;-2.034602984795509606e+00;-4.825532029835845615e-01;4.740028908980597144e+00;1.071198363275743359e+00;3.650677397212378494e-01;1.918433310179455287e+00
4.208945045888346925e+01;1.163794032166417836e+01;-4.147617001112548607e+00;-2.081886448826859137e+00;-4.635320779159797233e-01;4.762568639486809197e+00;1.398452522496419714e+00;3.706951401948938019e-01;1.928662981195550685e+00
4.218942540059103408e+01;1.158707008928358562e+01;-4.233657918166246148e+00;-2.127294662909638312e+00;-4.450482847704526623e-01;4.791834770174989266e+00;1.692177474905334655e+00;3.957622236374355729e-01;1.948521262094111250e+00
4.228940034229859180e+01;1.153241354981561884e+01;-4.317365045414447877e+00;-2.170896840505216474e+00;-4.275335062554053711e-01;4.827010581455462024e+00;1.948381959028858024e+00;4.164169984391821733e-01;1.966707415919703550e+00
4.238937528400615662e+01;1.147423811300659047e+01;-4.398647539170299936e+00;-2.212823553379949182e+00;-4.114359114197129741e-01;4.867197335124081370e+00;2.161663687633153419e+00;4.328105802110121525e-01;1.990975745301169830e+00
4.248935022571371434e+01;1.141275685512139937e+01;-4.477484066471447477e+00;-2.253190413494222000e+00;-3.961722100158128756e-01;4.911398405888479424e+00;2.350348615517877437e+00;4.458383863668393121e-01;2.010298343009386812e+00
4.258932516742127916e+01;1.134821493958227379e+01;-4.553808826834006673e+00;-2.292049816871978063e+00;-3.813781719996056641e-01;4.959010610295324639e+00;2.526161784949791933e+00;4.761912575035210371e-01;2.024814780303256345e+00
4.268930010912884399e+01;1.128079766890849989e+01;-4.627631435989076003e+00;-2.329464510245256470e+00;-3.672923331399183811e-01;5.009679828832385162e+00;2.685083597665372857e+00;5.081106974002350674e-01;2.046899613548377683e+00
4.278927505083640170e+01;1.121072735514609242e+01;-4.698916774857978318e+00;-2.365512521109075283e+00;-3.540100376414784256e-01;5.062980756404581228e+00;2.826290765519094972e+00;5.324589689773721046e-01;2.054460211391071045e+00
4.288924999254396653e+01;1.113816368541537827e+01;-4.767691637280636385e+00;-2.400264259554617308e+00;-3.412506547027260306e-01;5.118485190833895970e+00;2.958330881262082546e+00;5.550719253846996271e-01;2.046291891073445335e+00
4.298922493425152425e+01;1.106330988731808240e+01;-4.833939004487000091e+00;-2.433757950888525201e+00;-3.289283929001785567e-01;5.175945185528687098e+00;3.084306724289948232e+00;5.874662812218300889e-01;1.997027465997279094e+00
4.308919987595908907e+01;1.098630437893975653e+01;-4.897700615073065755e+00;-2.466053265333279398e+00;-3.173756298896809325e-01;5.235180544502345157e+00;3.195698180517254183e+00;6.167220006420905953e-01;1.946963595351392406e+00
4.318917481766664679e+01;1.090732788434787004e+01;-4.958976514451207684e+00;-2.497239699408165592e+00;-3.066237516384017203e-01;5.295856381375933175e+00;3.291979674981421411e+00;6.462185254843708648e-01;1.900786752055532158e+00
4.328914975937421161e+01;1.082649547162266934e+01;-5.017813579411763314e+00;-2.527373708028133770e+00;-2.962609771100833123e-01;5.357641810010977501e+00;3.385062276007334781e+00;6.661911911755595828e-01;1.861666910981678358e+00
4.338912470108176933e+01;1.074396933606255722e+01;-5.074221655002816966e+00;-2.556489382298300583e+00;-2.863055727363789105e-01;5.420439887298656778e+00;3.474425017463715015e+00;6.910474172698961581e-01;1.816316951506977695e+00
4.348909964278933415e+01;1.065984735010256301e+01;-5.128254231721650847e+00;-2.584633384259754862e+00;-2.767673178740485684e-01;5.484148014869288268e+00;3.559711189143822008e+00;7.145476973935911413e-01;1.777580852828707814e+00
4.358907458449689898e+01;1.057427747599943046e+01;-5.179929562092835837e+00;-2.611840066408203320e+00;-2.675941440930618143e-01;5.548661395891408610e+00;3.642387063086946597e+00;7.352717448276314682e-01;1.746367919423517767e+00
4.368904952620445670e+01;1.048733974687649173e+01;-5.229306353732979140e+00;-2.638149558183882526e+00;-2.587719592710185923e-01;5.613905784288916401e+00;3.722723586079796476e+00;7.660730781497288033e-01;1.717664582963868591e+00
4.378902446791202152e+01;1.039916952814861340e+01;-5.276409056873959003e+00;-2.663592692532429140e+00;-2.503054183557181234e-01;5.679814812288862313e+00;3.800360124370880222e+00;8.058447686101744001e-01;1.686406101933363377e+00
4.388899940961957924e+01;1.030982996263960771e+01;-5.321299793587286331e+00;-2.688207801873740976e+00;-2.421198718944636563e-01;5.746318635935478092e+00;3.877508276602105841e+00;8.273709385967835672e-01;1.663023079625112199e+00
4.398897435132714406e+01;1.021944860681745482e+01;-5.364006034513633558e+00;-2.712013206787354136e+00;-2.341900521690434833e-01;5.813388443373379566e+00;3.954785862278382247e+00;8.515324724202745221e-01;1.640972315119902269e+00
4.408894929303470178e+01;1.012807111076698341e+01;-5.404593768739544224e+00;-2.735042988113587370e+00;-2.265073878056837742e-01;5.881007070701537387e+00;4.032255540845997466e+00;8.801990065879765623e-01;1.622725860195175285e+00
4.418892423474226661e+01;1.003581947745215786e+01;-5.443092824102563121e+00;-2.757311717207034718e+00;-2.190592141654636449e-01;5.949159032244275558e+00;4.110126791077619579e+00;8.982583948768353421e-01;1.595497934900177661e+00
4.428889917644982432e+01;9.942722753208794728e+00;-5.479571662442341839e+00;-2.778852076802687421e+00;-2.118218530748282313e-01;6.017832879337125185e+00;4.189018725445098568e+00;9.168369028371641249e-01;1.573230680962557804e+00
4.438887411815738915e+01;9.848899043507277185e+00;-5.514061712661274761e+00;-2.799672693699731596e+00;-2.047718504619893409e-01;6.087027712226016796e+00;4.269576092439145043e+00;9.436687662639891006e-01;1.556329707661764372e+00
4.448884905986495397e+01;9.754362157520768406e+00;-5.546632907343029828e+00;-2.819803599379479664e+00;-1.979005070757668128e-01;6.156753008796335358e+00;4.351924289237990351e+00;9.498472564541502461e-01;1.530571686360363781e+00
4.458882400157251169e+01;9.659226203529552635e+00;-5.577318575081939400e+00;-2.839249344811595854e+00;-1.911842287989512224e-01;6.227019701718252698e+00;4.436782819134942102e+00;9.636629338639411957e-01;1.511863542872265986e+00
4.468879894328007651e+01;9.563492795006757419e+00;-5.606188686230614060e+00;-2.858037682227167586e+00;-1.846218425072652936e-01;6.297849519717945377e+00;4.524030564785378239e+00;9.856268976360118561e-01;1.501501837709796394e+00
4.478877388498763423e+01;9.467270328229318466e+00;-5.633279049832893293e+00;-2.876170081715841320e+00;-1.781811768302777876e-01;6.369261178269172596e+00;4.614810126797658896e+00;1.012797581990294349e+00;1.494843938938823280e+00
4.488874882669519906e+01;9.370553298217926042e+00;-5.658658090141321928e+00;-2.893671240342472473e+00;-1.718793304680077683e-01;6.441290142808578700e+00;4.708294737395839924e+00;1.034665132608653781e+00;1.482448583734884640e+00
4.498872376840275678e+01;9.273439925719982213e+00;-5.682365133487017772e+00;-2.910542120885948769e+00;-1.656743186246743549e-01;6.513957452092334677e+00;4.806133040546935575e+00;1.033251257988527794e+00;1.478453162807460197e+00
4.508869871011032160e+01;9.175923477448854726e+00;-5.704465695269596459e+00;-2.926803100220147336e+00;-1.595838708759668434e-01;6.587308056315889893e+00;4.907487902455029527e+00;1.039834330430989162e+00;1.475032185363005066e+00
4.518867365181787932e+01;9.078087111836262935e+00;-5.725003291330232003e+00;-2.942455046455219048e+00;-1.535700038412844692e-01;6.661372160655880670e+00;5.013961222091203318e+00;1.054320082506866818e+00;1.468602990296705268e+00
4.528864859352544414e+01;8.979930265522053645e+00;-5.744039518836655311e+00;-2.957514177966117153e+00;-1.476590315911869289e-01;6.736202195938473913e+00;5.124344106516541153e+00;1.073381963775905001e+00;1.470498904745859425e+00
4.538862353523300897e+01;8.881514676661081964e+00;-5.761622519128867026e+00;-2.971982752390794680e+00;-1.418018467366850832e-01;6.811830299650990739e+00;5.240869333136814134e+00;1.090988589572481349e+00;1.461110319558180048e+00
4.548859847694056668e+01;8.782854215385208718e+00;-5.777809382364665680e+00;-2.985871061170733753e+00;-1.360059953319631143e-01;6.888319333727049631e+00;5.360573102851477145e+00;1.098552306220237362e+00;1.453428023604589114e+00
4.558857341864813151e+01;8.683981761899755014e+00;-5.792653417880792688e+00;-2.999176551926565182e+00;-1.301662576409457484e-01;6.965686556998620382e+00;5.316384712487005615e+00;1.090424116149310452e+00;1.453961410257297970e+00
4.568854836035568923e+01;8.584933194279978252e+00;-5.806208292415357519e+00;-3.011900587074922697e+00;-1.243723313602623226e-01;7.041576507700741949e+00;5.272995106012766442e+00;1.090132389745345431e+00;1.462642573628636589e+00
4.578852330206325405e+01;8.485707161915575725e+00;-5.818532643315559305e+00;-3.024043182920275186e+00;-1.185153990011666575e-01;7.116047672022635773e+00;5.230373393887761679e+00;1.097741926174057525e+00;1.464882738652408367e+00
4.588849824377081177e+01;8.386367603867729059e+00;-5.829677538672742187e+00;-3.035599951629723847e+00;-1.127031987938770102e-01;7.189154819644945960e+00;5.188490634090900500e+00;1.108888221692524656e+00;1.465460311230368351e+00
4.598847318547837659e+01;8.286874062295689569e+00;-5.839705922245157055e+00;-3.046578026532763772e+00;-1.068685327383493422e-01;7.260949326239036772e+00;5.147319663691240166e+00;1.113889196069989262e+00;1.472218229930366995e+00
4.608844812718594142e+01;8.187324006517805230e+00;-5.848666654705930945e+00;-3.056969865119253171e+00;-1.010622925390341070e-01;7.331479460850080621e+00;5.106834948725090584e+00;1.101431492417366265e+00;1.472168317646918245e+00
4.618842306889349913e+01;8.087633701808700337e+00;-5.856625521807875323e+00;-3.066783947733238591e+00;-9.520663898947609449e-02;7.400790642727600677e+00;5.067012450003365309e+00;1.096958565126173069e+00;1.468356946330066526e+00
4.628839801060106396e+01;7.987937753406762376e+00;-5.863630526793822462e+00;-3.076007315000193643e+00;-8.936214497017271052e-02;7.468925671482184114e+00;5.027829502827721342e+00;1.096028118857591549e+00;1.472293795140302786e+00
4.638837295230862168e+01;7.888107806126201105e+00;-5.869749266371948160e+00;-3.084649291563232865e+00;-8.344663197400836729e-02;7.535924933878194842e+00;4.989264708894171285e+00;1.099076950939136266e+00;1.483865565158578370e+00
4.648834789401618650e+01;7.788316096405712763e+00;-5.875030411051165302e+00;-3.092692794675985013e+00;-7.752676253084099522e-02;7.601826590097783054e+00;4.951297838904411996e+00;1.104354541026631775e+00;1.496083691448651498e+00
4.658832283572374422e+01;7.688391492522717918e+00;-5.879542326488565784e+00;-3.100147272908388985e+00;-7.151989462341094839e-02;7.666666741913341632e+00;4.913909744617593667e+00;1.090994647357522496e+00;1.491571886801747571e+00
4.668829777743130904e+01;7.588541515525581538e+00;-5.883335687699499772e+00;-3.106993061516266863e+00;-6.549380326254225504e-02;7.730479584871102539e+00;4.877082279245183116e+00;1.075038767606558698e+00;1.493198434743037151e+00
4.678827271913886676e+01;7.488556662660683649e+00;-5.886478837068159109e+00;-3.113238160267278509e+00;-5.935949452204278276e-02;7.793297546305407941e+00;4.840798225241557340e+00;1.067573322123885671e+00;1.502150893805400456e+00
4.688824766084643159e+01;7.388674775315028143e+00;-5.889025529852171204e+00;-3.118861481939563696e+00;-5.319290350862871525e-02;7.855151410763710373e+00;4.805041228666443232e+00;1.068853950140286724e+00;1.518218003287631124e+00
4.698822260255399641e+01;7.288654931113720536e+00;-5.891043717254500933e+00;-3.123868688702782670e+00;-4.690308148959034668e-02;7.916070434217968632e+00;4.769795739402360901e+00;1.070871804049165599e+00;1.530514974269633122e+00
4.708819754426155413e+01;7.188758013903633781e+00;-5.892590857871916832e+00;-3.128238954399510163e+00;-4.056981471099976866e-02;7.976082448264139479e+00;4.735046956600010404e+00;1.052075794795454877e+00;1.528970799929759705e+00
4.718817248596911895e+01;7.088720681413824387e+00;-5.893734534414658555e+00;-3.131974437363263419e+00;-3.409764042311175247e-02;8.035213955362022986e+00;4.700780778803832938e+00;1.034636355792782014e+00;1.527928119026715992e+00
4.728814742767667667e+01;6.988817940051522015e+00;-5.894536097734892621e+00;-3.135055763807555351e+00;-2.757316440536794477e-02;8.093490216039459284e+00;4.666983758274889205e+00;1.026357076102952348e+00;1.533752887368911022e+00
4.738812236938424149e+01;6.888774334741104788e+00;-5.895063198295440010e+00;-3.137480914534690690e+00;-2.089756372599929635e-02;8.150935328874460595e+00;4.633643059087117599e+00;1.025169688207724805e+00;1.546318910667604962e+00
4.748809731109179921e+01;6.788869208934328547e+00;-5.895380860883104646e+00;-3.139233067605332828e+00;-1.416320866049247153e-02;8.207572303973053707e+00;4.600746418622897238e+00;1.025490848857294690e+00;1.565364494259642747e+00
4.758807225279936404e+01;6.688825831979184677e+00;-5.895557519105087962e+00;-3.140305639145035244e+00;-7.267923267172877490e-03;8.263423130578015474e+00;4.568282112136290429e+00;1.025665334194584499e+00;1.575478241149377290e+00
4.768804719450692176e+01;6.588918083070291587e+00;-5.895661366450012153e+00;-3.140685032667548171e+00;-3.098461777983637744e-04;8.318508839371439478e+00;4.536238920089029847e+00;9.999013549426609693e-01;1.575375435276456182e+00
4.778802213621448658e+01;6.488878486851317184e+00;-5.895762471508809277e+00;-3.140360173213265327e+00;6.815374334113627301e-03;8.372849559971548672e+00;-4.534737002588720145e+00;9.826101786510265113e-01;1.575273053188437800e+00
4.788799707792205140e+01;6.388966458959774108e+00;-5.895931548699108404e+00;-3.139321005332798009e+00;1.400518979312540511e-02;8.318526889956530113e+00;-1.082700621784649897e+01;9.753957780360734686e-01;1.576517826439542524e+00
4.798797201962960912e+01;6.288933256620639511e+00;-5.896241110652999495e+00;-3.137552438931534127e+00;2.136457586532774719e-02;8.187370211975071754e+00;-1.038109455391733604e+01;9.757043884686275037e-01;1.583949470231147849e+00
4.808794696133717395e+01;6.189016337070488483e+00;-5.896763755850144229e+00;-3.135047882143034315e+00;2.878843032023880449e-02;8.059611178100313467e+00;-9.952658163572463579e+00;9.762286928728054480e-01;1.597392470054678437e+00
4.818792190304473166e+01;6.088993505143892371e+00;-5.897575048611955140e+00;-3.131789065536891847e+00;3.638019908773454381e-02;7.935193728112925449e+00;-9.547350779803888798e+00;9.746447195454209789e-01;1.616653132894179556e+00
4.828789684475229649e+01;5.989074791427328570e+00;-5.898748971586008416e+00;-3.127772454774458311e+00;4.403480097332255344e-02;7.813981560468233667e+00;-9.157930816326317114e+00;9.496356072765278489e-01;1.622058733989096835e+00
4.838787178645985421e+01;5.889070286551036482e+00;-5.900364427993896932e+00;-3.122977682558671475e+00;5.185172638895698544e-02;7.695919738945399935e+00;-8.789569731070210779e+00;9.351239019285843002e-01;1.620443127567168684e+00
4.848784672816741903e+01;5.789159474346951662e+00;-5.902496499202300129e+00;-3.117403612895847331e+00;5.972883314559308127e-02;7.580877731852215362e+00;-8.435848995646866300e+00;9.317056357265728339e-01;1.618311313621707770e+00
4.858782166987497675e+01;5.689188186346025411e+00;-5.905227336980136243e+00;-3.111028984519897733e+00;6.775901805441882086e-02;7.468799111109206912e+00;-8.101319530600880725e+00;9.344365156691317731e-01;1.615580478774817141e+00
4.868779661158254157e+01;5.589304651201032925e+00;-5.908633064496750187e+00;-3.103854264766251703e+00;7.584620891373736185e-02;7.359558564645934275e+00;-7.780424588874960357e+00;9.313227736342866159e-01;1.612175142831054675e+00
4.878777155329010640e+01;5.489391628573149440e+00;-5.912798623383578089e+00;-3.095858459080925940e+00;8.407460248982615014e-02;7.253096392368404643e+00;-7.477003058909725830e+00;9.102514494606825934e-01;1.610672324619463192e+00
4.888774649499766412e+01;5.389567773443295629e+00;-5.917801300198906489e+00;-3.087042787142229905e+00;9.235705198003169025e-02;7.149292369672966885e+00;-7.186418634588958021e+00;9.007046428571470198e-01;1.613760020129752171e+00
4.898772143670522894e+01;5.289751835096702770e+00;-5.923728076400215592e+00;-3.077387532747577481e+00;1.007664267697275517e-01;7.048081853873841673e+00;-6.911782617727407541e+00;9.031208800655485813e-01;1.616875268220564710e+00
4.908769637841278666e+01;5.190036402983216668e+00;-5.930657608102375633e+00;-3.066893978125584397e+00;1.092262414786350500e-01;6.949348724182756953e+00;-6.649262636919722524e+00;9.100434147583421618e-01;1.625140376090496108e+00
4.918767132012035148e+01;5.090373657200878199e+00;-5.938677971800339073e+00;-3.055544491116518380e+00;1.177987499989629067e-01;6.853023303714341985e+00;-6.400970892936405754e+00;9.064498694124243361e-01;1.632164499912649669e+00
4.928764626182790920e+01;4.990835921296459254e+00;-5.947869281732582891e+00;-3.043339583753639666e+00;1.264256429491930900e-01;6.758998077930312043e+00;-6.164099099029658468e+00;8.919207031656046780e-01;1.622970164895986445e+00
4.938762120353547402e+01;4.891404398904395379e+00;-5.958319829702200643e+00;-3.030263296060082823e+00;1.351526310200911463e-01;6.667199121164401276e+00;-5.941558468798155523e+00;8.897331723169678019e-01;1.612515925752164181e+00
4.948759614524303885e+01;4.792135910610099359e+00;-5.970111350340892464e+00;-3.016316048551798801e+00;1.439015974737528070e-01;6.577501820456988391e+00;-5.730521257944651836e+00;9.000652896286169824e-01;1.600719740026922855e+00
