x_m,y_m
13.188605,8.099399
13.138605,8.099399
13.088605,8.099399
13.038605,8.099399
12.988605,8.099399
12.938605,8.099399
12.888605,8.099399
12.838605,8.099399
12.788605,8.099399
12.738605,8.099399
12.688605,8.099399
12.638605,8.149399
12.588605,8.149399
12.538605,8.149399
12.488605,8.149399
12.438605,8.149399
12.388605,8.149399
12.338605,8.149399
12.288605,8.149399
12.238605,8.149399
12.188605,8.149399
12.138605,8.149399
12.088605,8.149399
12.038605,8.149399
11.988605,8.149399
11.938605,8.149399
11.888605,8.149399
11.838605,8.149399
11.788605,8.149399
11.738605,8.149399
11.688605,8.149399
11.638605,8.199399
11.588605,8.199399
11.538605,8.199399
11.488605,8.199399
11.438605,8.199399
11.388605,8.199399
11.338605,8.199399
11.288605,8.199399
11.238605,8.199399
11.188605,8.199399
11.138605,8.199399
11.088605,8.199399
11.038605,8.199399
10.988605,8.199399
10.938605,8.199399
10.888605,8.199399
10.838605,8.199399
10.788605,8.199399
10.738605,8.199399
10.688605,8.199399
10.638605,8.199399
10.588605,8.199399
10.538605,8.199399
10.488605,8.199399
10.438605,8.249399
10.388605,8.249399
10.338605,8.249399
10.288605,8.249399
10.238605,8.249399
10.188605,8.249399
10.138605,8.249399
10.088605,8.249399
10.038605,8.249399
9.988605,8.249399
9.938605,8.249399
9.888605,8.249399
9.838605,8.249399
9.788605,8.249399
9.738605,8.249399
9.688605,8.249399
9.638605,8.249399
9.588605,8.249399
9.538605,8.249399
9.488605,8.249399
9.438605,8.249399
9.388605,8.249399
9.338605,8.249399
9.288605,8.249399
9.238605,8.249399
9.188605,8.249399
9.138605,8.249399
9.088605,8.249399
9.038605,8.299399
8.988605,8.299399
8.938605,8.299399
8.888605,8.299399
8.838605,8.299399
8.788605,8.299399
8.738605,8.299399
8.688605,8.299399
8.638605,8.299399
8.588605,8.299399
8.538605,8.299399
8.488605,8.299399
8.438605,8.299399
8.388605,8.299399
8.338605,8.299399
8.288605,8.299399
8.238605,8.299399
8.188605,8.299399
8.138605,8.299399
8.088605,8.299399
8.038605,8.299399
7.988605,8.299399
7.938605,8.299399
7.888605,8.299399
7.838605,8.299399
7.788605,8.299399
7.738605,8.299399
7.688605,8.299399
7.638605,8.299399
7.588605,8.299399
7.538605,8.299399
7.488605,8.299399
7.438605,8.299399
7.388605,8.299399
7.338605,8.299399
7.288605,8.299399
7.238605,8.299399
7.188605,8.299399
7.138605,8.299399
7.088605,8.299399
7.038605,8.299399
6.988605,8.299399
6.938605,8.299399
6.888605,8.299399
6.838605,8.299399
6.788605,8.299399
6.738605,8.299399
6.688605,8.349399
6.638605,8.349399
6.588605,8.349399
6.538605,8.349399
6.488605,8.349399
6.438605,8.349399
6.388605,8.349399
6.338605,8.349399
6.288605,8.349399
6.238605,8.349399
6.188605,8.349399
6.138605,8.349399
6.088605,8.349399
6.038605,8.349399
5.988605,8.349399
5.938605,8.349399
5.888605,8.349399
5.838605,8.349399
5.788605,8.349399
5.738605,8.349399
5.688605,8.349399
5.638605,8.349399
5.588605,8.349399
5.538605,8.349399
5.488605,8.349399
5.438605,8.349399
5.388605,8.349399
5.338605,8.349399
5.288605,8.349399
5.238605,8.349399
5.188605,8.349399
5.138605,8.349399
5.088605,8.349399
5.038605,8.299399
4.988605,8.299399
4.938605,8.299399
4.888605,8.299399
4.838605,8.299399
4.788605,8.249399
4.788605,8.199399
4.738605,8.149399
4.688605,8.099399
4.688605,8.049399
4.688605,7.999399
4.688605,7.949399
4.638605,7.899399
4.638605,7.849399
4.638605,7.799399
4.638605,7.749399
4.638605,7.699399
4.638605,7.649399
4.638605,7.599399
4.638605,7.549399
4.638605,7.499399
4.638605,7.449399
4.688605,7.399399
4.688605,7.349399
4.688605,7.299399
4.688605,7.249399
4.738605,7.199399
4.738605,7.149399
4.738605,7.099399
4.788605,7.049399
4.788605,6.999399
4.788605,6.949399
4.838605,6.899399
4.838605,6.849399
4.888605,6.799399
4.888605,6.749399
4.938605,6.699399
4.938605,6.649399
4.988605,6.599399
4.988605,6.549399
5.038605,6.499399
5.038605,6.449399
5.088605,6.399399
5.088605,6.349399
5.138605,6.299399
5.138605,6.249399
5.188605,6.199399
5.238605,6.149399
5.288605,6.099399
5.288605,6.049399
5.338605,5.999399
5.388605,5.949399
5.438605,5.899399
5.438605,5.849399
5.488605,5.799399
5.538605,5.749399
5.588605,5.699399
5.588605,5.649399
5.638605,5.599399
5.688605,5.549399
5.738605,5.499399
5.738605,5.449399
5.788605,5.399399
5.838605,5.349399
5.888605,5.299399
5.888605,5.249399
5.938605,5.199399
5.988605,5.149399
6.038605,5.099399
6.088605,5.049399
6.138605,4.999399
6.138605,4.949399
6.188605,4.899399
6.188605,4.849399
6.238605,4.799399
6.288605,4.749399
6.338605,4.749399
6.388605,4.749399
6.438605,4.699399
6.488605,4.649399
6.538605,4.649399
6.588605,4.649399
6.638605,4.649399
6.688605,4.649399
6.738605,4.649399
6.788605,4.599399
6.838605,4.599399
6.888605,4.599399
6.938605,4.599399
6.988605,4.599399
7.038605,4.649399
7.088605,4.649399
7.138605,4.649399
7.188605,4.649399
7.238605,4.699399
7.288605,4.699399
7.338605,4.699399
7.388605,4.749399
7.438605,4.749399
7.488605,4.749399
7.538605,4.799399
7.588605,4.799399
7.638605,4.799399
7.688605,4.849399
7.738605,4.849399
7.788605,4.849399
7.838605,4.849399
7.888605,4.899399
7.938605,4.899399
7.988605,4.899399
8.038605,4.949399
8.088605,4.999399
8.138605,4.999399
8.188605,4.999399
8.238605,5.049399
8.288605,5.049399
8.338605,5.099399
8.388605,5.099399
8.438605,5.149399
8.488605,5.199399
8.538605,5.199399
8.588605,5.249399
8.638605,5.249399
8.688605,5.299399
8.738605,5.299399
8.788605,5.349399
8.838605,5.349399
8.888605,5.399399
8.938605,5.399399
8.988605,5.449399
9.038605,5.449399
9.088605,5.499399
9.138605,5.499399
9.188605,5.549399
9.238605,5.549399
9.288605,5.599399
9.338605,5.599399
9.388605,5.649399
9.438605,5.649399
9.488605,5.699399
9.538605,5.749399
9.588605,5.799399
9.638605,5.799399
9.688605,5.799399
9.738605,5.799399
9.788605,5.799399
9.838605,5.799399
9.888605,5.799399
9.938605,5.799399
9.988605,5.799399
10.038605,5.799399
10.088605,5.799399
10.138605,5.799399
10.188605,5.799399
10.238605,5.749399
10.288605,5.699399
10.338605,5.699399
10.388605,5.649399
10.438605,5.649399
10.488605,5.599399
10.538605,5.549399
10.588605,5.549399
10.638605,5.499399
10.688605,5.499399
10.738605,5.449399
10.788605,5.399399
10.838605,5.399399
10.888605,5.349399
10.938605,5.349399
10.988605,5.299399
11.038605,5.299399
11.088605,5.249399
11.138605,5.249399
11.188605,5.199399
11.238605,5.149399
11.288605,5.149399
11.338605,5.099399
11.388605,5.049399
11.438605,5.049399
11.488605,5.049399
11.538605,4.999399
11.588605,4.999399
11.638605,4.949399
11.688605,4.899399
11.738605,4.849399
11.788605,4.849399
11.838605,4.799399
11.888605,4.799399
11.938605,4.749399
11.988605,4.699399
12.038605,4.699399
12.088605,4.649399
12.138605,4.649399
12.188605,4.599399
12.238605,4.599399
12.288605,4.549399
12.338605,4.549399
12.388605,4.499399
12.438605,4.499399
12.488605,4.449399
12.538605,4.449399
12.588605,4.449399
12.638605,4.399399
12.688605,4.399399
12.738605,4.349399
12.788605,4.349399
12.838605,4.349399
12.888605,4.299399
12.938605,4.299399
12.988605,4.249399
13.038605,4.249399
13.088605,4.249399
13.138605,4.199399
13.188605,4.199399
13.238605,4.149399
13.288605,4.149399
13.338605,4.149399
13.388605,4.099399
13.438605,4.099399
13.488605,4.049399
13.538605,4.049399
13.588605,4.049399
13.638605,4.049399
13.688605,4.049399
13.738605,4.049399
13.788605,3.999399
13.838605,3.999399
13.888605,3.999399
13.938605,3.999399
13.988605,3.999399
14.038605,3.999399
14.088605,4.049399
14.138605,4.049399
14.188605,4.049399
14.238605,4.049399
14.288605,4.099399
14.338605,4.149399
14.388605,4.199399
14.438605,4.249399
14.488605,4.299399
14.488605,4.349399
14.488605,4.399399
14.538605,4.449399
14.538605,4.499399
14.538605,4.549399
14.588605,4.599399
14.638605,4.649399
14.638605,4.699399
14.688605,4.749399
14.738605,4.799399
14.738605,4.849399
14.788605,4.899399
14.788605,4.949399
14.838605,4.999399
14.888605,5.049399
14.888605,5.099399
14.938605,5.149399
14.938605,5.199399
14.988605,5.249399
15.038605,5.299399
15.038605,5.349399
15.038605,5.399399
15.088605,5.449399
15.088605,5.499399
15.138605,5.549399
15.138605,5.599399
15.138605,5.649399
15.188605,5.699399
15.188605,5.749399
15.238605,5.799399
15.238605,5.849399
15.288605,5.899399
15.288605,5.949399
15.288605,5.999399
15.288605,6.049399
15.338605,6.099399
15.338605,6.149399
15.338605,6.199399
15.338605,6.249399
15.388605,6.299399
15.388605,6.349399
15.388605,6.399399
15.388605,6.449399
15.388605,6.499399
15.388605,6.549399
15.388605,6.599399
15.388605,6.649399
15.388605,6.699399
15.388605,6.749399
15.388605,6.799399
15.388605,6.849399
15.388605,6.899399
15.388605,6.949399
15.438605,6.999399
15.438605,7.049399
15.438605,7.099399
15.438605,7.149399
15.438605,7.199399
15.438605,7.249399
15.438605,7.299399
15.438605,7.349399
15.438605,7.399399
15.438605,7.449399
15.438605,7.499399
15.438605,7.549399
15.438605,7.599399
15.488605,7.599399
15.538605,7.649399
15.538605,7.699399
15.588605,7.699399
15.638605,7.699399
15.688605,7.699399
15.738605,7.699399
15.788605,7.699399
15.838605,7.699399
15.888605,7.699399
15.938605,7.699399
15.988605,7.699399
16.038605,7.699399
16.088605,7.699399
16.138605,7.699399
16.188605,7.699399
16.238605,7.749399
16.288605,7.749399
16.338605,7.749399
16.388605,7.749399
16.438605,7.749399
16.488605,7.749399
16.538605,7.749399
